route_id,origin_lat,origin_lon,dest_lat,dest_lon,waypoint_count,route_length_km,avg_altitude_m,max_altitude_m,uav_model,max_range_km,max_speed_ms,payload_capacity_kg,battery_capacity_kwh,energy_consumption_kwh_per_km,delivery_time_min,energy_consumed_kwh,restricted_zone_crossings,constraint_violation,optimization_target_met,delivery_priority,airspace_density,weather_risk_score
RT-01093,30.360301,120.184337,30.331261,119.984612,7,19.46,194.0,210.4,ZTO UAV,35.4,10.8,2.1,8.16,0.092,156.6,1.80,3,0,0,医疗物资,34.6,0.175
RT-01094,30.161474,120.119183,30.194514,120.072373,3,5.82,162.8,185.6,EHang Falcon,49.8,13.2,13.5,9.65,0.054,41.1,0.31,0,0,0,紧急,19.1,0.120
RT-01095,30.065731,120.062217,30.429510,120.122971,6,40.92,130.1,157.1,EHang Falcon,48.9,21.6,12.6,3.32,0.229,162.6,9.36,2,0,0,医疗物资,0.0,0.564
RT-01096,30.330287,120.189967,30.072583,119.995357,15,34.26,69.8,158.5,EHang Falcon,32.0,17.9,15.6,3.54,0.290,166.3,9.92,2,0,0,加急,4.7,0.018
RT-01097,30.057538,120.158801,30.412033,120.151505,2,39.47,193.7,223.3,DJI FlyCart 30,15.5,15.5,11.2,3.51,0.287,219.1,11.31,1,0,0,医疗物资,25.3,0.827
RT-01098,30.136198,120.138622,30.177342,119.933363,5,20.28,176.8,223.6,ZTO UAV,47.9,22.9,18.2,6.89,0.151,78.3,3.05,5,1,0,普通,49.0,0.155
RT-01099,30.373239,120.292565,30.272495,119.955899,14,34.24,158.8,244.3,Meituan UAV,31.5,12.3,16.3,2.31,0.064,243.5,2.20,3,0,0,紧急,28.9,0.754
RT-01100,30.014429,119.920656,30.305814,120.224953,13,43.70,102.5,105.5,Meituan UAV,32.0,19.2,2.4,8.83,0.127,199.3,5.56,3,0,0,紧急,49.0,0.036
RT-01101,30.219456,120.102608,30.443279,120.133035,11,25.09,129.1,137.8,ZTO UAV,45.3,13.6,13.1,7.53,0.241,158.6,6.03,5,1,0,医疗物资,39.2,0.026
RT-01102,30.316025,120.156420,30.030163,120.057311,7,33.22,58.7,110.7,ZTO UAV,18.0,11.4,1.5,6.70,0.254,254.8,8.42,2,0,0,普通,10.1,0.074
RT-01103,30.428950,120.128003,30.133750,120.138769,15,32.88,108.7,161.7,DJI FlyCart 30,34.1,22.9,26.6,2.77,0.263,126.0,8.66,4,1,0,普通,49.2,0.234
RT-01104,30.296546,120.346496,30.185891,119.961032,15,39.06,121.5,176.2,ZTO UAV,49.3,21.4,3.1,7.99,0.086,159.5,3.35,1,0,0,医疗物资,24.0,0.701
RT-01105,30.191258,120.085005,30.272616,120.025880,10,10.69,181.9,214.5,DJI FlyCart 30,17.4,10.8,7.3,3.49,0.054,87.0,0.58,5,1,0,紧急,6.1,0.050
RT-01106,30.087474,120.288535,30.254290,120.064616,14,28.45,52.1,122.0,DJI FlyCart 30,43.0,12.7,17.9,4.60,0.136,193.0,3.86,2,0,0,普通,3.4,0.845
RT-01107,30.216005,120.131087,30.149538,120.213347,8,10.84,80.4,154.2,ZTO UAV,37.5,24.6,0.5,5.98,0.228,38.7,2.47,2,0,0,医疗物资,12.8,0.853
RT-01108,30.291801,120.187482,30.189712,119.920316,5,28.09,150.0,151.2,DJI FlyCart 30,15.2,23.2,18.2,4.45,0.079,107.5,2.23,4,1,0,医疗物资,32.5,0.524
RT-01109,30.068293,120.162365,30.397736,120.142593,9,36.72,62.9,65.5,EHang Falcon,39.1,12.7,4.5,2.93,0.259,249.3,9.51,0,0,0,紧急,1.1,0.096
RT-01110,30.017521,120.254227,30.176898,120.056992,13,25.99,177.5,239.1,Meituan UAV,29.1,10.9,13.4,1.41,0.095,207.1,2.48,4,1,0,紧急,4.6,0.469
RT-01111,30.270381,119.979035,30.304932,119.984304,8,3.88,57.2,139.9,ZTO UAV,38.6,21.9,5.1,7.75,0.297,16.9,1.15,4,1,0,紧急,2.1,0.979
RT-01112,30.057655,119.971518,30.171146,119.939718,6,13.00,77.3,161.9,ZTO UAV,21.3,19.1,24.3,7.27,0.111,58.7,1.44,5,1,0,加急,16.0,0.331
RT-01113,30.240569,120.286938,30.388019,120.212634,9,17.90,75.0,117.2,SF UAS,40.5,11.3,18.6,8.96,0.158,139.5,2.83,1,0,0,紧急,30.4,0.712
RT-01114,30.319752,120.207347,30.381349,120.007095,13,20.42,88.2,122.4,EHang Falcon,30.3,12.1,17.0,6.93,0.218,146.5,4.44,2,0,0,加急,36.3,0.898
RT-01115,30.357906,120.191860,30.223344,119.957260,2,27.07,147.7,216.2,DJI FlyCart 30,28.8,21.5,29.3,6.61,0.073,110.3,1.97,2,0,0,紧急,22.8,0.063
RT-01116,30.308596,119.991662,30.191111,120.342777,3,36.21,96.6,182.3,ZTO UAV,25.7,11.4,16.0,1.87,0.274,276.3,9.92,5,1,0,加急,47.6,0.535
RT-01117,30.252075,120.115387,30.350683,120.121813,15,10.99,90.2,161.0,DJI FlyCart 30,34.1,17.0,11.4,3.33,0.200,57.5,2.19,0,0,0,医疗物资,9.6,0.683
RT-01118,30.113898,120.064820,30.221838,120.315996,4,27.00,157.3,177.3,DJI FlyCart 30,37.3,19.7,28.5,5.32,0.296,121.0,7.99,4,1,0,加急,4.4,0.806
RT-01119,30.229446,120.275954,30.232105,120.075172,11,19.31,60.9,141.8,ZTO UAV,31.2,15.8,24.8,6.75,0.238,107.0,4.59,2,0,0,紧急,47.9,0.287
RT-01120,30.152155,120.020062,30.179397,119.978515,3,5.02,127.8,148.7,EHang Falcon,32.5,17.1,13.2,7.06,0.133,26.4,0.67,2,0,1,医疗物资,5.4,0.473
RT-01121,30.063459,120.010586,30.314651,120.158157,3,31.36,190.0,208.0,SF UAS,34.5,18.6,21.9,6.32,0.274,146.7,8.59,4,1,0,紧急,36.5,0.239
RT-01122,30.117398,119.955542,30.139376,119.952963,15,2.46,143.7,160.0,SF UAS,15.1,18.8,7.9,2.10,0.291,11.9,0.72,0,0,1,普通,45.6,0.779
RT-01123,30.420760,120.253246,30.041749,120.089032,2,45.05,118.3,163.9,Meituan UAV,46.0,14.2,21.5,1.84,0.052,271.3,2.34,1,0,0,加急,36.9,0.174
RT-01124,30.179184,120.144311,30.225120,119.912425,3,22.89,136.4,170.3,SF UAS,19.4,11.6,26.5,2.08,0.112,173.0,2.56,3,0,0,紧急,4.7,0.565
RT-01125,30.248448,120.130321,30.228461,120.137891,3,2.34,97.5,189.6,Meituan UAV,25.9,14.3,9.4,9.02,0.123,15.7,0.29,0,0,1,加急,23.7,0.852
RT-01126,30.196693,119.971891,30.024019,119.968661,2,19.22,93.6,134.2,ZTO UAV,39.7,17.5,7.7,3.96,0.242,96.9,4.65,0,0,0,紧急,16.2,0.449
RT-01127,30.216664,120.029667,30.299314,120.011050,15,9.37,86.8,158.5,Meituan UAV,25.1,18.3,11.5,7.81,0.075,47.5,0.70,2,0,0,普通,24.8,0.684
RT-01128,30.246480,120.287795,30.116519,120.052203,10,26.89,53.3,110.8,SF UAS,13.2,23.7,20.4,3.36,0.257,97.8,6.92,5,1,0,普通,37.0,0.949
RT-01129,30.167139,120.056425,30.332655,120.157209,5,20.82,166.2,206.5,EHang Falcon,37.8,13.5,3.1,4.96,0.126,137.3,2.63,1,0,0,普通,9.7,0.700
RT-01130,30.288898,119.968036,30.296950,120.230573,5,25.25,141.5,232.9,SF UAS,33.6,16.3,8.1,6.10,0.258,134.8,6.52,3,0,0,医疗物资,26.4,0.286
RT-01131,30.060656,120.153813,30.059640,119.903031,14,24.16,102.8,144.6,ZTO UAV,15.1,20.1,25.4,2.42,0.232,105.5,5.60,1,0,0,紧急,8.2,0.256
RT-01132,30.109531,120.199151,30.053560,120.202970,10,6.24,63.8,131.8,SF UAS,37.2,10.6,19.4,7.63,0.248,54.3,1.55,3,0,0,医疗物资,18.6,0.866
RT-01133,30.157451,120.040564,30.186673,119.933943,7,10.76,76.8,142.7,Meituan UAV,23.9,24.8,29.6,7.20,0.275,42.2,2.96,4,1,0,普通,16.0,0.187
RT-01134,30.297306,120.220595,30.368261,120.274728,13,9.46,81.1,97.0,ZTO UAV,28.8,15.4,4.2,4.12,0.295,56.6,2.79,0,0,0,普通,37.4,0.828
RT-01135,30.022750,120.062741,30.055595,120.293628,9,22.55,57.1,57.6,SF UAS,38.5,15.6,17.7,4.92,0.089,127.4,2.00,1,0,0,加急,48.1,0.702
RT-01136,30.046863,120.243625,30.245183,120.043702,11,29.29,111.3,171.0,DJI FlyCart 30,18.3,14.7,23.1,1.47,0.091,171.4,2.67,1,0,0,医疗物资,33.0,0.241
RT-01137,30.071951,119.947957,30.215992,119.953097,12,16.04,95.2,187.1,EHang Falcon,28.9,12.2,27.4,3.66,0.147,113.5,2.36,3,0,0,医疗物资,21.6,0.653
RT-01138,30.384547,120.314048,30.029660,120.116349,13,43.85,62.6,159.6,ZTO UAV,11.3,19.2,3.2,4.48,0.064,200.1,2.81,2,0,0,紧急,35.6,0.391
RT-01139,30.328482,120.316525,30.436695,119.966286,11,35.73,172.0,184.2,SF UAS,20.6,24.7,21.8,7.05,0.104,128.0,3.71,2,0,0,普通,13.0,0.534
RT-01140,30.365930,120.008936,30.408516,119.915638,12,10.14,149.6,172.0,SF UAS,26.5,14.6,27.3,6.16,0.132,61.4,1.34,0,0,0,加急,46.6,0.072
RT-01141,30.304688,120.225169,30.433535,120.199694,6,14.55,185.7,214.6,ZTO UAV,25.5,13.7,5.4,3.88,0.291,95.0,4.23,2,0,0,紧急,41.6,0.189
RT-01142,30.067890,119.959366,30.164243,119.912173,9,11.65,55.1,136.1,ZTO UAV,11.6,16.2,28.1,1.58,0.218,64.4,2.54,0,0,0,紧急,48.1,0.348
RT-01143,30.206420,120.249221,30.351283,120.140163,8,19.23,141.1,195.8,EHang Falcon,18.7,11.0,21.6,5.91,0.168,150.0,3.23,4,1,0,加急,25.8,0.692
RT-01144,30.132483,120.184793,30.051779,120.228077,3,9.90,96.4,181.1,Meituan UAV,43.1,14.4,7.3,2.82,0.286,61.1,2.83,0,0,0,普通,47.5,0.424
RT-01145,30.388486,119.904852,30.071873,120.307566,14,52.37,71.5,80.2,DJI FlyCart 30,18.5,13.6,2.3,2.65,0.142,332.0,7.44,0,0,0,紧急,23.3,0.737
RT-01146,30.018082,120.034294,30.245337,119.922670,4,27.49,79.9,160.0,SF UAS,30.6,23.0,9.6,8.39,0.060,103.2,1.64,0,0,0,医疗物资,5.4,0.078
RT-01147,30.375004,119.925384,30.337438,120.140065,14,21.04,92.6,126.3,Meituan UAV,27.6,14.9,11.7,7.63,0.240,124.1,5.04,0,0,0,医疗物资,41.6,0.599
RT-01148,30.407503,120.225797,30.440770,120.326446,8,10.35,113.3,129.5,ZTO UAV,30.7,11.3,14.3,6.93,0.162,82.7,1.68,3,0,0,普通,43.8,0.947
RT-01149,30.349111,119.960686,30.067965,119.982963,4,31.37,134.0,196.1,ZTO UAV,14.0,21.9,18.0,5.92,0.193,127.3,6.05,2,0,0,医疗物资,3.4,0.107
RT-01150,30.302508,120.293466,30.088029,120.234592,9,24.54,178.9,229.9,Meituan UAV,13.7,24.7,5.8,6.43,0.239,87.4,5.88,4,1,0,紧急,28.8,0.610
RT-01151,30.032153,120.005726,30.331448,120.080456,3,34.08,160.3,192.8,Meituan UAV,44.5,16.7,25.5,9.72,0.140,176.1,4.76,2,0,0,医疗物资,5.2,0.746
RT-01152,30.220021,120.145991,30.354229,120.332323,15,23.32,135.6,179.0,SF UAS,28.3,15.2,1.7,5.78,0.099,132.9,2.30,5,1,0,医疗物资,21.5,0.908
RT-01153,30.401507,120.273778,30.189651,120.111884,15,28.25,117.0,174.8,ZTO UAV,32.4,12.0,25.5,2.54,0.123,203.6,3.46,0,0,0,加急,22.5,0.608
RT-01154,30.087371,119.961470,30.241444,120.024030,12,18.18,102.6,201.2,Meituan UAV,21.9,24.4,27.3,5.01,0.221,64.3,4.01,3,0,0,医疗物资,1.6,0.233
RT-01155,30.379285,119.970471,30.132784,120.197845,13,35.09,188.6,202.5,EHang Falcon,26.9,22.4,13.6,2.40,0.173,138.5,6.08,3,0,0,医疗物资,40.2,0.806
RT-01156,30.249336,120.012963,30.077040,120.319619,6,35.20,169.9,195.7,SF UAS,24.8,19.9,2.9,2.00,0.092,152.0,3.23,3,0,0,医疗物资,29.2,0.246
RT-01157,30.103183,120.083689,30.363757,120.282114,14,34.72,139.9,213.2,Meituan UAV,31.6,19.2,16.3,7.31,0.259,155.4,9.00,1,0,0,普通,31.0,0.461
RT-01158,30.040274,120.127259,30.010539,120.162033,14,4.71,105.6,147.9,DJI FlyCart 30,20.7,24.0,1.3,6.74,0.269,21.4,1.27,2,0,1,紧急,26.3,0.324
RT-01159,30.377034,120.237620,30.423006,120.309130,8,8.56,187.0,250.1,Meituan UAV,11.9,24.1,23.1,4.28,0.134,35.0,1.15,2,0,0,紧急,46.3,0.996
RT-01160,30.083355,119.974018,30.360566,120.222478,4,39.03,190.1,220.0,Meituan UAV,34.5,18.5,17.8,8.51,0.098,184.9,3.81,3,0,0,医疗物资,23.3,0.700
RT-01161,30.223384,120.285782,30.225756,120.171988,14,10.95,161.0,178.2,ZTO UAV,14.7,14.6,27.3,8.51,0.213,67.5,2.33,1,0,0,紧急,36.8,0.385
RT-01162,30.226779,120.140088,30.158810,120.318455,4,18.76,185.4,266.2,Meituan UAV,26.4,23.5,22.5,6.59,0.074,72.6,1.40,0,0,0,医疗物资,14.1,0.189
RT-01163,30.185522,120.165812,30.136595,120.207781,7,6.78,68.6,151.9,DJI FlyCart 30,29.3,16.4,26.5,9.14,0.269,38.6,1.82,0,0,0,加急,15.6,0.670
RT-01164,30.255207,120.118998,30.422141,120.283628,3,24.40,167.5,214.8,DJI FlyCart 30,47.9,13.7,18.6,7.03,0.103,156.9,2.50,4,1,0,加急,31.9,0.374
RT-01165,30.082607,120.045050,30.148287,120.267401,10,22.62,54.7,73.4,SF UAS,45.9,22.2,27.5,2.41,0.192,92.0,4.34,3,0,0,紧急,1.6,0.601
RT-01166,30.198959,120.144118,30.228652,120.018449,8,12.53,107.8,127.0,DJI FlyCart 30,25.5,23.6,7.4,8.46,0.256,48.1,3.20,4,1,0,普通,3.4,0.802
RT-01167,30.035533,120.009785,30.337332,120.035538,9,33.69,91.6,135.7,Meituan UAV,39.1,24.7,19.7,6.47,0.295,118.2,9.94,0,0,0,普通,24.7,0.265
RT-01168,30.255166,119.931609,30.167986,120.238172,14,31.05,190.3,219.9,DJI FlyCart 30,47.5,13.0,25.5,2.39,0.282,206.4,8.75,3,0,0,普通,44.4,0.062
RT-01169,30.190472,120.004662,30.035141,120.222021,6,27.15,79.3,175.6,Meituan UAV,20.6,13.7,10.2,6.78,0.051,172.8,1.38,1,0,0,普通,38.8,0.965
RT-01170,30.152426,120.270684,30.181697,119.960087,5,30.07,76.2,171.8,ZTO UAV,33.1,23.6,13.5,1.96,0.210,113.6,6.33,1,0,0,普通,17.5,0.757
RT-01171,30.325694,120.025106,30.113582,120.175059,3,27.67,124.5,133.7,DJI FlyCart 30,26.3,24.1,21.3,1.86,0.253,99.3,7.00,0,0,0,普通,7.8,0.064
RT-01172,30.051656,120.172033,30.030619,120.035132,13,13.40,69.1,152.9,ZTO UAV,30.2,13.7,10.3,3.79,0.160,84.0,2.15,2,0,0,医疗物资,17.3,0.878
RT-01173,30.237711,120.085710,30.283041,120.314442,4,22.56,137.2,147.5,EHang Falcon,40.7,22.8,19.2,8.01,0.212,86.3,4.78,2,0,0,加急,0.7,0.988
RT-01174,30.178651,120.243255,30.073393,119.977010,9,28.19,58.5,154.7,EHang Falcon,26.2,14.6,14.3,4.18,0.282,166.0,7.96,0,0,0,加急,35.6,0.750
RT-01175,30.045213,120.058233,30.440887,120.054770,10,44.05,184.6,259.0,EHang Falcon,24.8,16.3,13.6,7.39,0.224,233.9,9.89,4,1,0,紧急,7.8,0.864
RT-01176,30.244984,120.044064,30.328844,119.984374,13,10.96,183.9,243.0,EHang Falcon,13.9,15.0,19.0,4.61,0.084,65.9,0.92,2,0,0,普通,42.5,0.504
RT-01177,30.123541,120.218882,30.041800,120.304186,6,12.26,135.0,167.1,SF UAS,24.6,17.6,25.5,5.78,0.106,60.5,1.29,4,1,0,医疗物资,15.7,0.093
RT-01178,30.445425,120.306289,30.058385,120.349412,14,43.28,160.0,175.7,ZTO UAV,43.0,21.9,11.1,8.15,0.178,174.2,7.72,2,0,0,医疗物资,48.9,0.308
RT-01179,30.143891,120.136187,30.032106,119.925753,2,23.78,184.6,229.0,DJI FlyCart 30,45.8,20.6,22.2,2.52,0.199,101.0,4.72,1,0,0,医疗物资,28.6,0.732
RT-01180,30.369255,120.261809,30.213071,120.285365,5,17.53,68.3,80.8,DJI FlyCart 30,13.4,17.1,10.7,5.57,0.170,89.7,2.98,0,0,0,医疗物资,47.9,0.241
RT-01181,30.353015,120.013924,30.033324,120.219840,13,40.73,85.1,143.2,EHang Falcon,44.7,10.8,21.3,2.40,0.177,323.8,7.21,5,1,0,加急,31.2,0.764
RT-01182,30.337645,120.110979,30.254989,119.952493,9,17.80,114.5,195.0,ZTO UAV,26.0,15.4,5.2,5.70,0.218,103.2,3.89,1,0,0,医疗物资,46.6,0.090
RT-01183,30.289563,120.146477,30.156446,120.314891,6,21.95,85.5,91.7,DJI FlyCart 30,25.4,14.8,27.6,7.77,0.109,128.9,2.40,2,0,0,普通,15.0,0.391
RT-01184,30.086599,120.043247,30.344760,120.112678,14,29.50,80.3,171.9,Meituan UAV,11.6,23.5,10.8,3.25,0.261,111.7,7.71,1,0,0,医疗物资,8.7,0.788
RT-01185,30.021860,120.066976,30.327743,120.114829,4,34.36,125.8,143.7,DJI FlyCart 30,20.8,21.1,19.6,5.30,0.159,140.8,5.48,3,0,0,加急,4.7,0.819
RT-01186,30.100605,120.035038,30.371055,120.171924,14,32.86,54.8,80.5,SF UAS,27.7,12.1,19.0,7.44,0.139,236.0,4.56,1,0,0,医疗物资,12.5,0.005
RT-01187,30.422543,120.089154,30.169532,120.280424,8,33.63,171.1,268.9,EHang Falcon,13.2,16.8,23.3,4.08,0.267,171.8,8.96,1,0,0,紧急,47.6,0.711
RT-01188,30.116883,119.956538,30.027687,120.087816,12,16.08,192.9,212.4,SF UAS,35.8,20.0,1.7,7.52,0.269,72.1,4.32,5,1,0,紧急,36.6,0.450
RT-01189,30.394610,119.986720,30.153580,120.051159,3,27.54,170.3,268.7,ZTO UAV,18.1,15.9,15.6,1.36,0.226,151.0,6.21,1,0,0,紧急,18.6,0.985
RT-01190,30.295619,120.017574,30.124050,120.299794,2,33.19,186.3,199.8,EHang Falcon,25.4,24.4,16.6,2.71,0.132,121.4,4.40,1,0,0,加急,1.8,0.889
RT-01191,30.159968,119.989154,30.371809,119.966686,9,23.68,181.7,195.3,SF UAS,11.5,17.8,4.7,5.44,0.056,117.8,1.33,3,0,0,加急,32.6,0.040
RT-01192,30.040906,120.085884,30.274522,120.249372,4,30.40,110.2,115.5,EHang Falcon,27.1,18.5,17.0,4.81,0.114,144.8,3.48,5,1,0,紧急,21.5,0.222
RT-01193,30.350067,120.104461,30.048940,120.086418,5,33.57,50.9,109.1,Meituan UAV,36.7,10.5,29.3,6.00,0.075,274.8,2.52,4,1,0,普通,13.6,0.038
RT-01194,30.353437,119.963528,30.084384,120.080944,10,32.01,117.3,168.3,DJI FlyCart 30,45.8,10.4,17.3,8.33,0.294,266.3,9.41,2,0,0,普通,14.0,0.904
RT-01195,30.088923,120.225683,30.423319,120.019730,13,42.16,139.3,192.8,Meituan UAV,35.9,22.1,28.7,4.28,0.297,167.7,12.51,4,1,0,加急,0.6,0.318
RT-01196,30.415817,120.028065,30.162524,120.054322,3,28.31,129.0,143.0,DJI FlyCart 30,27.0,23.5,25.5,8.43,0.157,106.5,4.45,2,0,0,加急,46.5,0.667
RT-01197,30.263389,120.027501,30.305204,120.337555,11,30.17,186.6,227.8,SF UAS,15.7,11.2,8.4,5.14,0.195,232.8,5.89,5,1,0,普通,13.1,0.073
RT-01198,30.093488,119.916419,30.438117,120.078872,11,41.42,194.0,247.4,EHang Falcon,23.8,24.8,5.5,6.57,0.280,144.6,11.59,0,0,0,普通,39.1,0.720
RT-01199,30.207718,119.988628,30.294071,120.293257,11,30.83,117.9,145.8,EHang Falcon,31.9,22.3,28.8,3.85,0.063,118.5,1.94,0,0,0,普通,4.3,0.220
RT-01200,30.364837,119.984984,30.094794,120.215405,9,37.35,106.0,186.2,ZTO UAV,48.8,15.2,4.4,3.68,0.246,215.5,9.19,3,0,0,医疗物资,30.7,0.320
RT-01201,30.009800,119.944662,30.412263,119.974550,7,44.89,196.5,256.2,ZTO UAV,11.5,22.2,23.7,5.37,0.228,177.2,10.23,3,0,0,医疗物资,49.5,0.250
RT-01202,30.235476,120.284109,30.362875,120.268014,10,14.27,139.8,227.3,Meituan UAV,20.9,15.4,20.5,2.41,0.210,80.8,2.99,4,1,0,加急,21.2,0.226
RT-01203,30.335567,120.280653,30.086093,120.270049,5,27.79,142.7,204.7,EHang Falcon,36.3,12.4,28.0,6.29,0.161,193.4,4.48,0,0,0,医疗物资,4.8,0.119
RT-01204,30.275299,120.021381,30.379281,119.934715,11,14.26,106.7,183.8,DJI FlyCart 30,13.4,12.8,17.7,2.15,0.270,96.9,3.85,5,1,0,医疗物资,1.6,0.967
RT-01205,30.226930,119.925941,30.281866,120.065939,8,14.79,156.7,238.7,DJI FlyCart 30,32.9,12.4,5.8,9.92,0.231,107.1,3.42,3,0,0,紧急,47.1,0.136
RT-01206,30.127912,120.011872,30.318596,120.343574,11,38.32,98.8,176.8,EHang Falcon,48.0,24.3,14.9,7.51,0.080,135.9,3.07,3,0,0,医疗物资,33.1,0.323
RT-01207,30.135267,120.120500,30.319901,120.082562,4,20.87,177.3,241.4,EHang Falcon,23.4,23.9,23.7,5.88,0.118,79.2,2.46,4,1,0,加急,30.3,0.071
RT-01208,30.392228,120.325231,30.208793,120.140040,14,27.09,87.2,101.2,Meituan UAV,31.0,16.5,1.8,1.33,0.297,143.1,8.06,0,0,0,紧急,46.1,0.330
RT-01209,30.421479,120.030033,30.257672,120.055334,15,18.40,133.5,222.3,ZTO UAV,34.7,15.2,28.6,3.89,0.289,106.7,5.32,3,0,0,加急,20.7,0.388
RT-01210,30.240632,120.114038,30.302476,120.278526,15,17.25,192.9,284.5,EHang Falcon,44.4,11.1,18.2,8.37,0.266,137.2,4.59,1,0,0,医疗物资,44.7,0.189
RT-01211,30.275732,120.078571,30.134489,120.037849,3,16.20,163.0,227.6,SF UAS,28.1,20.5,7.3,3.40,0.057,68.0,0.93,2,0,0,普通,17.7,0.498
RT-01212,30.203453,120.221780,30.407197,120.198617,12,22.79,127.0,143.8,DJI FlyCart 30,19.8,23.1,3.9,1.67,0.268,84.9,6.12,1,0,0,紧急,7.8,0.270
RT-01213,30.325271,120.306144,30.142106,120.256800,4,20.93,192.9,226.6,Meituan UAV,38.6,19.1,16.0,8.59,0.053,96.4,1.11,1,0,0,紧急,12.8,0.810
RT-01214,30.146382,119.970014,30.334683,119.919069,6,21.53,70.0,161.9,ZTO UAV,29.0,18.1,8.9,4.98,0.173,104.7,3.73,4,1,0,紧急,38.3,0.994
RT-01215,30.328158,120.267265,30.177362,120.308191,6,17.24,114.7,116.8,ZTO UAV,48.7,23.2,26.5,9.46,0.145,64.0,2.50,4,1,0,加急,8.2,0.855
RT-01216,30.434251,120.171174,30.179304,120.269236,2,29.90,106.1,201.6,ZTO UAV,21.8,13.4,4.2,7.11,0.071,195.7,2.13,1,0,0,医疗物资,2.4,0.135
RT-01217,30.043428,120.264693,30.268071,119.919606,7,41.58,188.4,258.5,SF UAS,25.0,21.3,7.8,1.55,0.188,171.8,7.81,5,1,0,加急,4.2,0.037
RT-01218,30.288095,120.053159,30.057386,120.326979,4,36.80,65.1,99.9,DJI FlyCart 30,37.1,13.9,7.3,2.37,0.135,227.3,4.96,2,0,0,普通,41.5,0.547
RT-01219,30.075607,119.954419,30.350343,120.131360,5,35.00,170.4,214.6,SF UAS,49.1,18.3,17.3,4.11,0.168,166.7,5.87,1,0,0,普通,43.1,0.424
RT-01220,30.081039,119.926433,30.066397,120.021384,10,9.29,190.7,212.3,DJI FlyCart 30,44.1,19.6,14.2,9.03,0.209,44.2,1.94,4,1,0,加急,11.0,0.233
RT-01221,30.326193,120.200962,30.322986,120.276264,3,7.24,68.3,82.9,ZTO UAV,17.0,21.1,27.8,5.82,0.159,32.6,1.15,1,0,0,医疗物资,7.0,0.983
RT-01222,30.107946,119.996699,30.076199,120.098640,14,10.44,146.0,208.6,ZTO UAV,31.1,23.1,10.6,8.94,0.099,43.4,1.03,5,1,0,普通,15.6,0.019
RT-01223,30.276018,120.180925,30.264963,120.169475,9,1.65,118.6,182.1,SF UAS,25.6,17.2,4.6,5.57,0.281,12.5,0.46,3,0,1,加急,9.3,0.944
RT-01224,30.099259,120.254764,30.434600,120.155156,9,38.54,110.4,194.5,EHang Falcon,25.2,16.9,28.8,2.21,0.142,197.5,5.48,2,0,0,普通,26.8,0.548
RT-01225,30.362517,120.227782,30.023603,119.973461,5,44.97,158.1,244.9,DJI FlyCart 30,18.2,22.8,4.6,2.08,0.243,169.2,10.91,3,0,0,加急,12.8,0.910
RT-01226,30.408922,119.924906,30.016597,120.312432,14,57.42,145.9,214.7,DJI FlyCart 30,16.9,11.0,8.1,8.79,0.300,451.9,17.22,1,0,0,加急,22.1,0.728
RT-01227,30.126717,120.160829,30.366245,120.155696,8,26.67,66.5,67.4,ZTO UAV,39.4,20.9,1.0,9.85,0.157,112.6,4.18,5,1,0,医疗物资,14.3,0.886
RT-01228,30.133380,120.101270,30.369855,120.349640,12,35.54,55.7,106.7,DJI FlyCart 30,34.3,13.3,20.4,6.58,0.260,230.3,9.25,2,0,0,医疗物资,42.9,0.833
RT-01229,30.167682,119.937033,30.266260,120.039686,2,14.76,190.6,218.4,SF UAS,43.1,13.0,10.7,9.02,0.226,100.1,3.34,4,1,0,加急,29.0,0.474
RT-01230,30.379179,120.335278,30.336239,120.121587,7,21.08,79.5,81.4,SF UAS,13.6,12.6,1.4,3.27,0.241,147.0,5.08,3,0,0,医疗物资,1.3,0.025
RT-01231,30.149379,120.161362,30.373603,120.019066,15,28.46,74.8,81.2,Meituan UAV,28.2,21.6,3.1,8.39,0.072,114.8,2.04,5,1,0,普通,15.1,0.877
RT-01232,30.140846,120.185038,30.008488,120.224792,15,15.22,57.5,155.4,DJI FlyCart 30,14.4,11.1,25.1,7.74,0.157,121.9,2.40,5,1,0,紧急,38.9,0.023
RT-01233,30.006651,120.226036,30.091862,119.915814,11,31.36,115.5,174.3,SF UAS,16.0,17.8,26.8,3.33,0.145,152.4,4.55,3,0,0,医疗物资,8.8,0.803
RT-01234,30.442890,120.079984,30.242259,120.335367,14,33.18,163.4,244.8,SF UAS,23.5,20.9,11.1,1.15,0.156,140.3,5.16,4,1,0,医疗物资,4.0,0.230
RT-01235,30.309935,119.960300,30.277913,120.069063,15,11.05,86.8,103.7,SF UAS,19.4,17.5,25.1,6.86,0.209,55.7,2.31,4,1,0,普通,16.6,0.933
RT-01236,30.016081,120.013761,30.181252,120.008716,11,18.39,135.3,159.5,ZTO UAV,48.4,15.9,21.2,1.99,0.282,100.8,5.19,2,0,0,医疗物资,5.2,0.145
RT-01237,30.316655,120.173095,30.291499,120.177861,15,2.84,194.6,207.9,Meituan UAV,30.4,18.6,28.7,3.18,0.176,16.2,0.50,5,1,0,医疗物资,45.8,0.057
RT-01238,30.228902,119.956855,30.237556,120.079537,7,11.84,126.7,166.2,SF UAS,40.9,18.1,26.3,4.65,0.148,59.0,1.75,5,1,0,加急,42.5,0.435
