alert_id,flight_plan_id,aircraft_id,city,city_code,route_id,timestamp,alert_type,severity,lat,lon,altitude_m,detection_source,confidence,disposal_status,response_time_min,closed_loop,data_nature,source_basis
AL0002789,FP007764,UAV02343,南通,320600,RT_320600_047,2026-06-09 11:50:59,通信链路弱,中,31.8680103,121.0245595,0.09,无人机云系统,0.829,已闭环,8.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002790,FP002714,UAV00406,苏州,320500,RT_320500_041,2026-04-01 03:33:02,远程识别异常,高,31.250055,120.7066587,6.4,雷达,0.84,已闭环,44.2,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002791,FP000455,UAV01262,重庆,500000,RT_500000_044,2026-01-11 00:15:05,禁飞区接近,严重,29.7138489,106.4578301,60.97,光电,0.379,已闭环,2.6,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002792,FP004083,UAV02142,郑州,410100,RT_410100_010,2026-05-28 02:42:49,通信链路弱,中,34.6646851,113.7191956,76.47,融合识别,0.816,误报,14.6,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002793,FP001699,UAV01807,合肥,340100,RT_340100_028,2026-05-27 15:20:47,气象风险,中,31.8542063,117.3787233,46.5,雷达,0.718,待核查,0.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002794,FP005657,UAV00936,郑州,410100,RT_410100_017,2026-03-11 06:37:02,人群密集区飞越,高,34.6990367,113.4389361,97.74,融合识别,0.729,已闭环,15.7,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002795,FP002692,UAV01830,重庆,500000,RT_500000_022,2026-01-16 08:10:30,通信链路弱,中,29.4887801,106.7459025,102.89,光电,0.942,处理中,0.7,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002796,FP005264,UAV01008,南京,320100,RT_320100_058,2026-04-02 21:28:55,通信链路弱,中,31.8714588,118.7155195,156.06,光电,0.817,已闭环,5.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002797,FP007874,UAV00242,成都,510100,RT_510100_048,2026-03-15 05:33:08,禁飞区接近,严重,30.5211034,103.9914932,73.92,光电,0.675,已闭环,17.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002798,FP002932,UAV01455,珠海,440400,RT_440400_031,2026-04-25 02:58:37,超高风险,严重,22.1047419,113.5797133,83.75,无人机云系统,0.533,已闭环,1.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002799,FP003448,UAV02791,成都,510100,RT_510100_050,2026-05-16 09:23:46,气象风险,中,30.5435309,104.2137737,124.49,光电,0.725,已闭环,15.6,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002800,FP000257,UAV00113,西安,610100,RT_610100_050,2026-06-26 09:24:06,远程识别异常,高,34.4245294,109.0135573,106.52,5G-A通感,0.902,待核查,2.1,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002801,FP000551,UAV01896,长沙,430100,RT_430100_013,2026-05-08 21:52:36,通信链路弱,中,28.1241814,113.1100186,45.12,无人机云系统,0.85,待核查,3.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002802,FP002128,UAV02050,长沙,430100,RT_430100_007,2026-01-22 15:32:58,远程识别异常,高,28.0262826,112.8212874,12.62,雷达,0.622,处理中,0.9,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002803,FP002564,UAV00515,厦门,350200,RT_350200_031,2026-05-31 19:23:26,通信链路弱,中,24.6304045,118.2250512,97.39,雷达,0.693,已闭环,5.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002804,FP005849,UAV00503,珠海,440400,RT_440400_044,2026-03-17 03:35:23,禁飞区接近,严重,22.2118052,113.6161685,80.56,光电,0.859,已闭环,5.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002805,FP005310,UAV01513,杭州,330100,RT_330100_040,2026-05-10 22:24:12,通信链路弱,中,30.264498,120.1276252,72.26,无人机云系统,0.608,已闭环,12.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002806,FP001034,UAV01479,青岛,370200,RT_370200_026,2026-03-10 02:18:23,通信链路弱,中,35.9889778,120.3916106,63.05,无人机云系统,0.692,待核查,6.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002807,FP003724,UAV02194,南通,320600,RT_320600_026,2026-03-03 04:55:15,超高风险,严重,32.0633763,120.8086363,5.19,融合识别,0.745,处理中,15.8,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002808,FP002283,UAV00162,厦门,350200,RT_350200_002,2026-03-01 02:35:38,低电量告警,中,24.5191526,117.9768331,53.73,光电,0.662,已闭环,1.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002809,FP006600,UAV02560,上海,310000,RT_310000_013,2026-02-22 21:23:47,电子围栏越界,高,31.3353434,121.5778079,95.85,5G-A通感,0.863,已闭环,4.8,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002810,FP000875,UAV01382,北京,110000,RT_110000_002,2026-05-24 23:16:15,气象风险,中,39.9167416,116.3305689,132.3,光电,0.816,已闭环,23.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002811,FP004321,UAV02638,海口,460100,RT_460100_049,2026-04-17 03:13:32,速度异常,中,20.2108058,110.1728991,53.34,雷达,0.864,处理中,2.6,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002812,FP003489,UAV00978,东莞,441900,RT_441900_058,2026-05-15 15:33:32,速度异常,中,22.9096476,113.8579941,48.21,射频,0.803,已闭环,1.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002813,FP000540,UAV01829,武汉,420100,RT_420100_044,2026-01-16 19:22:29,电子围栏越界,高,30.7111077,114.3850595,65.53,无人机云系统,0.848,已闭环,19.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002814,FP002615,UAV02323,苏州,320500,RT_320500_013,2026-02-18 00:36:28,超高风险,严重,31.3644028,120.6670872,94.02,5G-A通感,0.554,已闭环,0.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002815,FP007233,UAV02723,广州,440100,RT_440100_034,2026-04-22 05:44:57,电子围栏越界,高,22.9200876,113.1785641,18.58,光电,0.889,已闭环,1.6,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002816,FP007170,UAV01872,成都,510100,RT_510100_031,2026-06-16 04:34:07,速度异常,中,30.5735711,104.1846674,82.28,5G-A通感,0.758,已闭环,22.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002817,FP006234,UAV01256,重庆,500000,RT_500000_012,2026-01-12 08:43:46,远程识别异常,高,29.6314613,106.683245,47.83,雷达,0.751,误报,5.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002818,FP003681,UAV00398,海口,460100,RT_460100_024,2026-02-28 08:23:42,远程识别异常,高,19.9738498,110.3421138,49.29,光电,0.626,已闭环,2.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002819,FP007014,UAV00626,成都,510100,RT_510100_043,2026-01-30 19:10:39,气象风险,中,30.6310854,104.0275517,143.36,雷达,0.874,处理中,1.4,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002820,FP005161,UAV01759,重庆,500000,RT_500000_035,2026-02-07 11:29:41,远程识别异常,高,29.5271532,106.6169843,80.01,雷达,0.584,已闭环,0.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002821,FP001390,UAV01216,成都,510100,RT_510100_058,2026-06-07 16:14:43,气象风险,中,30.4249963,104.076226,63.57,5G-A通感,0.872,处理中,7.3,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002822,FP004187,UAV01946,青岛,370200,RT_370200_002,2026-03-30 10:54:55,超高风险,严重,36.258297,120.2921736,58.7,光电,0.674,已闭环,11.2,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002823,FP002299,UAV02213,长沙,430100,RT_430100_058,2026-04-07 17:30:40,速度异常,中,28.2382812,112.8577723,43.75,无人机云系统,0.776,误报,3.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002824,FP001468,UAV00209,深圳,440300,RT_440300_038,2026-06-25 06:12:45,低电量告警,中,22.4323815,114.283145,91.67,无人机云系统,0.78,已闭环,5.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002825,FP005683,UAV01995,郑州,410100,RT_410100_033,2026-02-11 08:23:17,禁飞区接近,严重,34.6208223,113.5407285,3.62,雷达,0.844,处理中,1.8,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002826,FP004112,UAV01772,东莞,441900,RT_441900_036,2026-01-19 23:25:19,远程识别异常,高,22.8846207,113.8451,104.24,雷达,0.487,已闭环,0.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002827,FP003932,UAV00637,苏州,320500,RT_320500_028,2026-06-04 11:48:54,超高风险,严重,31.4655076,120.7751946,27.36,光电,0.81,已闭环,6.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002828,FP007693,UAV00751,珠海,440400,RT_440400_054,2026-01-22 07:33:09,低电量告警,中,22.12523,113.551706,25.11,融合识别,0.811,待核查,9.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002829,FP004127,UAV01828,广州,440100,RT_440100_014,2026-05-03 22:30:45,速度异常,中,23.2059518,113.0275086,58.93,5G-A通感,0.584,已闭环,36.8,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002830,FP001266,UAV02163,珠海,440400,RT_440400_015,2026-01-16 06:42:40,通信链路弱,中,22.2788288,113.7770618,80.03,无人机云系统,0.825,处理中,4.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002831,FP006491,UAV02254,东莞,441900,RT_441900_009,2026-03-27 06:32:15,疑似黑飞目标,严重,22.9917594,113.5886056,0.0,无人机云系统,0.936,已闭环,4.6,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002832,FP002182,UAV01548,成都,510100,RT_510100_043,2026-02-11 08:18:27,电子围栏越界,高,30.6138105,103.9639168,140.26,射频,0.887,待核查,5.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002833,FP004783,UAV00170,上海,310000,RT_310000_015,2026-01-18 05:10:33,速度异常,中,31.3947735,121.2716773,57.12,无人机云系统,0.943,已闭环,6.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002834,FP000689,UAV01743,成都,510100,RT_510100_003,2026-02-03 00:54:34,通信链路弱,中,30.6359345,104.1117576,64.89,光电,0.93,处理中,21.0,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002835,FP005001,UAV00834,厦门,350200,RT_350200_053,2026-03-08 11:36:21,通信链路弱,中,24.3431937,118.2474955,19.03,射频,0.884,已闭环,10.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002836,FP001701,UAV00423,南通,320600,RT_320600_015,2026-05-06 16:43:55,电子围栏越界,高,32.0420439,121.0774087,24.61,光电,0.767,已闭环,8.7,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002837,FP001910,UAV02107,青岛,370200,RT_370200_056,2026-02-17 21:23:53,远程识别异常,高,35.9485944,120.5145486,16.62,无人机云系统,0.861,已闭环,10.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002838,FP006822,UAV00627,珠海,440400,RT_440400_045,2026-03-06 13:21:30,通信链路弱,中,22.0681925,113.4134253,38.53,无人机云系统,0.874,已闭环,18.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0002839,FP006661,UAV01306,东莞,441900,RT_441900_029,2026-01-25 15:47:10,电子围栏越界,高,22.9245094,113.6968877,84.86,无人机云系统,0.958,已闭环,12.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
